country;year;cluster_id;urban_rural;lat;lon;iwi;month
Madagascar;2016;574;R;-18.916863;47.301843;-0.9807005543273708;1
Madagascar;2016;575;R;-19.053891;47.426814;-1.876872129884096;1
Madagascar;2016;576;R;-19.138361;47.360314;-1.043716812203489;1
Madagascar;2016;577;U;-18.959303;46.88656;-0.3901195106155724;1
Madagascar;2016;578;R;-18.740321;46.819876;-0.6777946743091653;1
Madagascar;2016;579;R;-19.115229;46.937277;-2.2720984007510783;1
Madagascar;2016;580;R;-18.985148;46.735236;-0.5405354798253741;1
Madagascar;2016;581;R;-18.881166;46.732203;-1.822652348431821;1
Madagascar;2016;582;R;-18.782486;47.076192;-2.4357600642606667;1
Madagascar;2016;583;R;-19.096992;46.683062;-1.9412517726457783;1
Madagascar;2016;584;R;-19.044958;46.75448;-1.5082752549019085;1
Madagascar;2016;585;R;-19.043691;46.632811;-1.3121305222261164;1
Madagascar;2016;586;R;-19.131377;46.429858;-1.3875780094561296;1
Madagascar;2016;587;U;-18.773394;46.043487;0.7695015252735267;1
Madagascar;2016;588;U;-18.794815;46.056932;-0.1762035505998895;1
Madagascar;2016;589;R;-18.827572;46.095997;-0.1841684389573529;1
Madagascar;2016;590;R;-18.67556;46.325381;-1.840309272612925;1
Madagascar;2016;591;R;-18.99926;46.459172;-0.3390869678873097;1
Madagascar;2016;592;R;-18.883623;45.871876;-1.2317167552900814;1
Madagascar;2016;593;R;-18.525575;46.297459;-0.9550391986466772;1
Madagascar;2016;594;R;-18.917899;45.711029;-1.3278821352839405;1
Madagascar;2016;595;R;-18.77178;46.53052;-0.4971247124918057;1
Madagascar;2016;596;R;-19.137017;46.343532;-0.4368363836324706;1
Madagascar;2016;597;R;-19.137578;45.97628;-1.0718790362000326;1
Madagascar;2016;598;R;-19.271489;46.148195;-1.5911748842018614;1
Madagascar;2016;599;R;-18.507689;46.913923;-2.2377999431045126;1
Madagascar;2016;600;R;-18.644404;46.892167;-0.5375904231064916;1
Madagascar;2016;601;R;-18.287535;46.060005;-2.0333207190549403;1
Madagascar;2016;602;R;-17.994429;46.451796;-2.2234412961731302;1
Madagascar;2016;603;U;-21.833613;46.934005;1.7398503182216172;1
Madagascar;2016;604;R;-21.82638;46.844212;-3.042760250393689;1
Madagascar;2016;605;R;-21.850189;46.795536;-3.0614253597704773;1
Madagascar;2016;606;R;-21.995597;46.446492;-2.4150344144596567;1
Madagascar;2016;607;U;-21.107325;47.207807;-1.4698704308599202;1
Madagascar;2016;608;R;-21.175976;47.24866;-1.9157881246437527;1
Madagascar;2016;609;R;-21.005115;47.253766;-3.039632069805755;1
Madagascar;2016;610;R;-21.257285;47.089201;-2.7569360290130924;1
Madagascar;2016;611;R;-21.370427;46.819361;-3.66532979486192;1
Madagascar;2016;612;R;-21.407163;47.21199;0.6199698656873219;1
Madagascar;2016;613;R;-21.249769;47.180252;-2.9236515287926363;1
Madagascar;2016;614;R;-21.411194;47.134877;-0.8512512998470898;1
Madagascar;2016;615;R;-21.566786;47.025399;-1.0188229517676275;1
Madagascar;2016;616;R;-21.649578;46.954443;-1.7448936546889238;1
Madagascar;2016;617;R;-21.317957;46.973382;-0.9581704207327868;1
Madagascar;2016;618;R;-21.387995;46.918417;-0.103436435120106;1
Madagascar;2016;619;R;-20.334204;46.749048;-2.8125303771594794;1
Madagascar;2016;620;R;-20.866219;46.858508;-3.625905162734012;1
Madagascar;2016;621;R;-20.364194;46.90648;-1.9409376385721944;1
Madagascar;2016;622;R;-20.607044;45.9992;-0.7939597300609496;1
Madagascar;2016;623;U;-20.529564;47.24486;-1.048985875110494;1
Madagascar;2016;624;U;-20.543163;47.240847;0.6025056207644915;1
Madagascar;2016;625;R;-20.51265;47.136;-2.686890516609478;1
Madagascar;2016;626;R;-20.460351;47.173522;-2.064736855453226;1
Madagascar;2016;627;R;-20.616158;47.391577;-2.211053826994733;1
Madagascar;2016;628;R;-20.804103;47.408446;-2.9212856339147906;1
Madagascar;2016;629;R;-20.268054;47.333633;-1.0039777018621607;1
Madagascar;2016;630;R;-20.115227;47.357642;-2.198323502342724;1
Madagascar;2016;631;R;-20.347781;47.301012;-1.7837981414324957;1
Madagascar;2016;632;R;-20.237665;47.455718;-2.1052830864534977;1
Madagascar;2016;633;R;-20.766937;47.042453;-2.724742141853881;1
Madagascar;2016;634;R;-20.864698;46.987087;-2.229809261648858;1
Madagascar;2016;635;R;-21.539422;47.749264;-1.5091612605681264;1
Madagascar;2016;636;R;-20.439872;48.353611;-1.7340513028015287;1
Madagascar;2016;637;R;-20.512063;48.201586;-0.6921016935011415;1
Madagascar;2016;638;U;-21.221087;48.351695;-0.1541515412837473;1
Madagascar;2016;639;R;-21.12521;48.160521;-2.221991190970704;1
Madagascar;2016;640;R;-20.929966;48.151428;-2.2738588611255404;1
Madagascar;2016;641;U;-22.137359;48.015299;0.6868258772615831;1
Madagascar;2016;642;R;-21.9064;47.9051;-1.6027747162444332;1
Madagascar;2016;643;R;-22.069969;47.734384;-0.8856505411047031;1
Madagascar;2016;644;R;-21.680769;47.832812;-2.3556576982549404;1
Madagascar;2016;645;R;-21.51356;47.428415;-1.779995291526845;1
Madagascar;2016;646;R;-22.352716;47.840519;0.4155941477573026;1
Madagascar;2016;647;R;-22.458043;47.840245;-1.929950447749179;1
Madagascar;2016;648;R;-22.320509;47.762047;-2.0571217361629115;1
Madagascar;2016;649;R;-22.314322;47.811879;-1.6444426466200048;1
Madagascar;2016;650;R;-22.29861;47.717081;-1.3498549038727996;1
Madagascar;2016;651;R;-22.355518;47.598108;-1.5161254265136366;1
Madagascar;2016;652;R;-22.272853;47.508949;-1.8262599737910548;1
Madagascar;2016;653;U;-22.40482;46.129785;0.5463498578308705;1
Madagascar;2016;654;U;-22.400333;46.125322;0.8106434668507184;1
